bond_id,trade_date,trade_price,yield,quantity,buyer_type
BOND1550,2020-12-14,112.31,3.39,8,Retail
BOND1550,2021-03-10,110.07,3.61,38,Institutional
BOND1550,2021-04-19,110.87,3.54,25,Institutional
BOND0826,2020-01-07,98.85,3.13,37,Institutional
BOND0826,2022-01-25,99.36,3.39,40,Institutional
BOND0826,2022-09-09,96.41,3.33,10,Retail
BOND0826,2024-11-22,93.39,3.33,5,Institutional
BOND0457,2021-02-16,97.61,5.17,5,Retail
BOND0457,2023-05-24,89.94,5.37,16,Institutional
BOND0457,2023-09-07,90.61,5.48,1,Retail
BOND0457,2023-10-20,90.88,5.31,5,Retail
BOND0457,2024-06-08,89.85,5.46,42,Institutional
BOND1351,2022-09-22,101.6,2.0,58,Municipal
BOND1351,2023-05-11,103.68,1.99,14,Institutional
BOND1351,2023-08-11,104.15,1.98,49,Institutional
BOND1351,2023-09-13,106.15,1.92,43,Institutional
BOND1351,2023-12-26,103.74,2.07,9,Retail
BOND1351,2024-04-02,103.67,1.95,9,Retail
BOND1351,2024-06-25,103.82,2.0,1,Retail
BOND0588,2022-10-12,106.74,5.07,3,Retail
BOND0588,2022-10-21,103.04,5.12,12,Institutional
BOND0588,2023-01-07,100.47,5.26,27,Institutional
BOND0588,2023-04-16,100.81,5.1,10,Retail
BOND0588,2023-06-20,100.74,5.31,6,Retail
BOND0588,2023-10-13,99.32,5.51,24,Institutional
BOND0588,2024-05-11,100.5,5.28,12,Institutional
BOND0588,2024-07-03,98.28,5.32,2,Retail
BOND1086,2020-03-15,98.45,2.8,38,Institutional
BOND1086,2021-10-18,101.44,2.75,46,Institutional
BOND1086,2022-09-07,94.85,2.9,7,Retail
BOND1086,2023-04-26,91.27,3.24,48,Institutional
BOND1086,2024-06-27,92.33,3.18,10,Retail
BOND1086,2024-08-04,93.28,3.01,37,Institutional
BOND1086,2024-09-18,92.78,2.96,32,Institutional
BOND1235,2021-03-31,110.49,5.31,67,Municipal
BOND1235,2021-10-23,115.0,5.18,33,Institutional
BOND1386,2021-05-29,108.95,5.56,38,Institutional
BOND1386,2022-07-20,102.81,6.06,37,Institutional
BOND1386,2022-12-09,102.82,5.9,4,Retail
BOND0599,2020-07-24,109.38,4.34,2,Retail
BOND0599,2020-09-13,104.86,4.71,31,Institutional
BOND0599,2020-12-07,104.01,4.53,43,Institutional
BOND0599,2021-04-23,106.98,4.35,43,Institutional
BOND0599,2024-02-25,97.3,4.81,9,Retail
BOND0799,2022-04-23,102.38,6.24,2,Retail
BOND0799,2023-07-27,102.0,6.11,47,Institutional
BOND0799,2024-04-18,99.11,6.4,17,Institutional
BOND1487,2021-07-03,104.52,3.23,5,Retail
BOND1487,2023-04-28,94.0,3.52,3,Retail
BOND1487,2023-08-19,94.8,3.48,7,Institutional
BOND1487,2024-05-28,93.14,3.53,5,Institutional
BOND1487,2024-06-17,94.63,3.57,3,Retail
BOND1487,2024-10-29,92.91,3.53,9,Institutional
BOND0613,2022-10-02,111.98,5.58,2,Retail
BOND0613,2023-03-06,105.76,5.86,35,Institutional
BOND0613,2024-12-30,108.19,5.87,50,Institutional
BOND1963,2022-05-18,106.43,5.98,46,Institutional
BOND1963,2023-06-22,105.29,5.99,58,Municipal
BOND1263,2020-11-27,99.62,1.55,6,Retail
BOND1263,2021-07-06,103.33,1.63,6,Retail
BOND1263,2021-08-11,102.67,1.82,32,Institutional
BOND1263,2021-12-23,99.63,1.78,3,Retail
BOND1263,2022-07-31,95.72,1.94,8,Retail
BOND1263,2023-07-01,92.6,1.74,6,Retail
BOND1263,2024-02-16,92.81,1.97,23,Institutional
BOND1163,2020-04-10,115.0,4.63,5,Retail
BOND1163,2022-07-11,104.45,5.14,52,Municipal
BOND1163,2023-09-14,107.25,5.02,5,Retail
BOND0345,2021-03-06,105.45,2.55,27,Institutional
BOND0345,2021-08-19,107.8,2.31,45,Institutional
BOND0345,2022-07-16,99.89,2.51,49,Institutional
BOND0345,2022-07-23,100.95,2.73,32,Institutional
BOND0345,2023-01-28,98.48,2.7,12,Institutional
BOND0345,2023-09-27,98.44,2.76,22,Institutional
BOND0345,2023-09-27,100.91,2.52,24,Institutional
BOND1268,2020-11-26,107.76,5.07,30,Institutional
BOND1268,2023-01-31,100.66,5.22,34,Municipal
BOND1268,2023-02-23,99.24,5.45,6,Retail
BOND1834,2020-07-31,109.92,2.23,3,Retail
BOND1834,2022-01-11,100.57,2.62,18,Institutional
BOND1834,2022-04-14,99.48,2.46,78,Municipal
BOND1834,2023-11-09,98.35,2.71,37,Institutional
BOND1834,2024-01-06,98.37,2.67,4,Retail
BOND0307,2020-04-21,101.45,5.53,36,Institutional
BOND0307,2021-07-26,111.54,4.98,40,Institutional
BOND0307,2021-10-07,107.05,5.28,10,Institutional
BOND0307,2023-08-25,102.16,5.42,27,Institutional
BOND0307,2024-05-27,101.5,5.5,10,Retail
BOND0307,2024-06-13,100.47,5.48,4,Retail
BOND1375,2023-04-08,103.52,4.39,6,Institutional
BOND1375,2024-08-31,104.78,4.32,5,Retail
BOND0727,2020-11-28,108.14,4.4,10,Institutional
BOND0727,2021-02-05,111.72,4.06,5,Retail
BOND0727,2021-04-09,108.58,4.23,92,Municipal
BOND0727,2021-09-04,109.65,4.2,45,Institutional
BOND0727,2021-11-03,105.37,4.32,10,Institutional
BOND0727,2024-01-04,99.93,4.48,18,Institutional
BOND0727,2024-03-19,100.25,4.56,6,Retail
BOND0727,2024-05-06,100.36,4.48,9,Retail
BOND1425,2022-05-07,91.95,5.25,20,Institutional
BOND1425,2023-05-16,91.66,5.02,24,Institutional
BOND1425,2024-06-04,91.83,5.07,34,Institutional
BOND0863,2020-07-08,106.55,3.39,4,Retail
BOND0863,2021-01-18,103.87,3.64,3,Retail
BOND0863,2023-05-14,95.18,3.8,47,Institutional
BOND0863,2024-06-14,95.73,3.63,42,Institutional
BOND0863,2024-08-19,94.15,3.71,25,Institutional
BOND1714,2021-12-01,99.02,5.34,29,Institutional
BOND1714,2022-02-24,95.14,5.38,45,Institutional
BOND1714,2023-04-18,92.78,5.61,3,Retail
BOND0723,2020-12-06,115.0,4.03,28,Institutional
BOND0723,2020-12-29,111.64,4.33,4,Retail
BOND0723,2021-09-18,111.66,4.13,39,Institutional
BOND0723,2022-06-14,109.96,4.32,10,Retail
BOND0723,2023-04-29,100.77,4.61,14,Institutional
BOND0723,2024-11-28,105.33,4.38,14,Institutional
BOND0090,2020-01-18,95.78,2.78,22,Institutional
BOND0090,2020-04-22,102.09,2.51,49,Institutional
BOND0090,2020-05-13,97.7,2.56,38,Institutional
BOND0090,2021-06-07,97.02,2.77,41,Institutional
BOND0090,2022-01-14,93.04,2.73,12,Institutional
BOND0090,2023-05-20,88.15,2.77,38,Institutional
BOND0090,2023-11-18,88.21,2.83,6,Institutional
BOND0090,2024-03-11,87.96,2.84,41,Institutional
BOND1296,2022-01-19,101.77,5.79,24,Institutional
BOND1296,2022-02-24,102.27,5.53,33,Institutional
BOND1296,2023-11-26,100.82,5.7,7,Retail
BOND1296,2023-12-01,102.05,5.59,58,Municipal
BOND0971,2020-05-25,88.38,2.52,12,Institutional
BOND0971,2021-10-17,93.23,2.37,12,Municipal
BOND0971,2021-11-12,96.52,2.27,13,Institutional
BOND0971,2023-03-13,90.15,2.42,40,Institutional
BOND0971,2023-06-05,88.55,2.62,9,Retail
BOND0971,2023-07-09,86.13,2.56,5,Retail
BOND0971,2024-01-20,86.64,2.69,38,Institutional
BOND0971,2024-11-01,89.29,2.43,10,Municipal
BOND0146,2021-06-20,102.43,3.89,48,Institutional
BOND0146,2021-11-03,100.35,3.85,21,Institutional
BOND0146,2022-05-18,97.32,4.04,36,Institutional
BOND0146,2022-06-02,96.33,4.1,12,Institutional
BOND1367,2024-01-01,102.57,4.07,34,Institutional
BOND1367,2024-11-24,104.48,4.15,32,Institutional
BOND0819,2020-10-16,105.46,2.91,26,Institutional
BOND0819,2021-08-06,98.18,3.1,1,Retail
BOND0819,2021-11-30,98.4,3.04,48,Institutional
BOND0873,2022-10-15,94.58,5.56,5,Retail
BOND0873,2024-12-24,91.19,6.05,29,Municipal
BOND0470,2020-11-26,98.56,5.8,29,Institutional
BOND0470,2021-09-08,99.0,5.84,38,Institutional
BOND0470,2024-04-23,91.58,6.35,75,Municipal
BOND0470,2024-07-04,93.34,6.15,7,Retail
BOND0318,2021-05-31,109.4,4.88,25,Institutional
BOND0318,2022-08-06,105.16,5.02,36,Institutional
BOND0318,2023-10-28,105.14,4.95,4,Retail
BOND0318,2024-07-07,103.61,5.03,9,Retail
BOND0925,2021-01-10,104.15,2.95,23,Institutional
BOND0925,2022-03-10,97.78,2.99,9,Institutional
BOND0925,2022-11-14,94.57,3.14,8,Institutional
BOND0925,2023-02-23,92.3,3.18,93,Municipal
BOND1966,2020-01-03,101.61,3.38,4,Retail
BOND1966,2020-01-05,103.11,3.44,7,Retail
BOND1966,2020-02-13,104.92,3.35,30,Institutional
BOND1966,2020-03-09,106.52,3.22,65,Municipal
BOND1966,2020-03-12,102.85,3.31,10,Institutional
BOND1966,2020-03-25,107.82,3.14,5,Retail
BOND0228,2020-06-29,98.65,2.9,38,Institutional
BOND0228,2021-10-29,99.62,3.08,23,Institutional
BOND0228,2023-10-03,89.76,3.16,31,Institutional
BOND0228,2024-04-18,90.12,3.21,2,Retail
BOND0228,2024-05-26,93.01,3.1,17,Municipal
BOND0809,2022-04-10,105.15,5.68,32,Institutional
BOND0809,2022-05-09,105.74,5.74,7,Retail
BOND0809,2024-11-11,102.74,5.69,5,Institutional
BOND0750,2020-12-30,110.92,4.36,26,Institutional
BOND0750,2021-11-02,111.86,4.24,24,Institutional
BOND0750,2022-01-12,108.2,4.4,2,Retail
BOND0750,2022-05-02,108.17,4.52,27,Institutional
BOND0750,2022-06-09,109.99,4.11,31,Institutional
BOND0750,2022-07-12,105.4,4.5,9,Retail
BOND0750,2023-06-23,106.88,4.5,24,Institutional
BOND0889,2023-04-10,91.92,3.76,33,Institutional
BOND0889,2024-07-05,93.2,3.69,7,Retail
BOND0889,2024-11-13,95.34,3.66,22,Institutional
BOND1644,2020-06-12,112.34,3.23,38,Institutional
BOND1644,2021-01-29,104.89,3.29,25,Institutional
BOND1644,2021-10-06,105.4,3.4,28,Institutional
BOND1644,2022-07-31,95.64,3.45,1,Retail
BOND1644,2022-11-17,98.19,3.62,21,Institutional
BOND1644,2024-07-12,95.39,3.51,10,Retail
BOND0087,2020-12-23,97.13,2.55,7,Institutional
BOND0087,2021-09-24,96.39,2.5,37,Municipal
BOND0087,2021-11-20,97.76,2.37,49,Institutional
BOND0087,2022-09-22,91.28,2.8,16,Institutional
BOND0087,2022-12-14,90.58,2.66,28,Institutional
BOND0087,2023-02-14,87.9,2.72,39,Institutional
BOND1245,2020-01-25,106.97,2.12,37,Institutional
BOND1245,2021-03-19,103.95,2.28,20,Institutional
BOND1245,2021-07-02,104.15,2.15,13,Institutional
BOND1245,2021-11-06,104.02,2.16,41,Institutional
BOND1245,2021-12-31,101.86,2.34,41,Institutional
BOND1066,2020-01-28,101.43,5.53,85,Municipal
BOND1066,2020-09-28,106.49,5.34,29,Institutional
BOND1066,2022-06-04,102.2,5.62,26,Institutional
BOND1066,2022-12-10,101.48,5.71,33,Institutional
BOND0254,2021-12-14,94.59,3.01,92,Municipal
BOND0254,2022-03-21,93.26,2.98,45,Institutional
BOND0254,2023-01-02,90.1,3.17,36,Institutional
BOND0254,2023-04-04,86.74,3.18,13,Institutional
BOND0254,2024-05-02,87.74,3.26,5,Institutional
BOND0042,2020-01-04,102.83,1.84,5,Retail
BOND0042,2020-03-25,103.79,1.78,46,Institutional
BOND0042,2021-10-09,106.15,1.81,8,Retail
BOND0042,2022-07-20,99.22,2.04,10,Retail
BOND0042,2023-09-20,96.81,1.94,9,Retail
BOND0042,2024-11-15,98.01,2.0,10,Retail
BOND0969,2021-04-06,101.44,2.72,40,Institutional
BOND0969,2021-05-05,99.78,3.0,35,Institutional
BOND0969,2021-07-15,101.23,2.85,36,Institutional
BOND0969,2021-11-12,99.22,3.12,4,Retail
BOND0969,2022-02-21,95.81,3.05,7,Retail
BOND0435,2020-01-09,104.94,3.28,1,Retail
BOND0435,2022-01-19,96.73,3.49,18,Institutional
BOND0435,2023-09-08,95.8,3.82,34,Institutional
BOND1496,2022-04-22,87.82,5.24,35,Institutional
BOND1496,2024-07-22,86.11,5.3,1,Retail
BOND1058,2022-11-05,99.95,3.16,27,Institutional
BOND1058,2022-11-26,102.3,3.28,22,Institutional
BOND1058,2022-12-15,99.62,3.17,4,Retail
BOND1058,2023-02-11,100.03,3.21,8,Retail
BOND1058,2023-04-05,98.54,3.27,8,Retail
BOND1058,2023-09-06,101.19,3.26,30,Institutional
BOND1348,2020-05-09,104.2,4.13,6,Retail
BOND1348,2020-08-25,103.49,4.44,20,Institutional
BOND1348,2020-11-28,107.17,4.14,83,Municipal
BOND1348,2022-11-21,103.74,4.34,6,Retail
BOND1348,2023-02-19,98.2,4.5,17,Institutional
BOND1348,2024-04-18,96.96,4.26,43,Institutional
BOND0194,2020-02-22,97.17,4.74,36,Institutional
BOND0194,2020-04-28,98.32,4.82,14,Institutional
BOND0194,2020-09-25,100.42,4.65,42,Institutional
BOND0194,2023-05-16,93.48,4.91,49,Institutional
BOND0194,2023-10-03,91.85,4.96,22,Institutional
BOND0779,2022-04-21,91.51,5.34,2,Retail
BOND0779,2022-11-05,94.83,5.31,23,Institutional
BOND0779,2023-05-11,92.5,5.64,1,Retail
BOND1772,2020-07-28,115.0,5.73,6,Institutional
BOND1772,2022-01-14,109.95,5.87,19,Institutional
BOND1772,2022-10-08,108.52,6.11,27,Institutional
BOND1772,2023-05-09,105.75,6.07,21,Institutional
BOND1905,2022-11-03,106.43,2.65,10,Retail
BOND1905,2023-03-02,101.76,2.83,37,Institutional
BOND1905,2023-05-24,100.92,2.93,5,Retail
BOND1905,2024-03-10,103.49,2.95,25,Institutional
BOND1905,2024-04-30,101.09,2.86,41,Institutional
BOND1905,2024-08-23,103.26,2.85,35,Institutional
BOND1888,2021-04-09,99.67,4.65,18,Institutional
BOND1888,2022-04-17,93.8,4.88,83,Municipal
BOND0735,2020-05-03,104.69,3.6,9,Institutional
BOND0735,2021-01-24,100.62,3.78,9,Institutional
BOND0735,2021-04-14,101.11,3.73,6,Retail
BOND0735,2021-06-02,99.61,3.79,33,Institutional
BOND0735,2021-06-22,99.19,3.9,99,Municipal
BOND0735,2023-12-12,91.13,4.25,7,Retail
BOND0556,2022-10-06,105.92,4.68,41,Institutional
BOND0556,2023-02-24,102.19,4.87,4,Retail
BOND1208,2023-12-08,102.1,3.19,6,Institutional
BOND1208,2024-02-16,103.91,3.22,38,Institutional
BOND1208,2024-02-19,102.43,3.21,50,Institutional
BOND1208,2024-11-03,103.54,3.02,41,Institutional
BOND1628,2022-05-16,89.44,2.72,6,Retail
BOND1628,2023-11-26,85.9,3.0,10,Retail
BOND1628,2024-03-18,88.5,2.93,15,Institutional
BOND1628,2024-04-22,87.5,2.76,9,Retail
BOND1628,2024-05-01,87.89,2.78,14,Institutional
BOND1628,2024-05-08,88.52,2.87,3,Retail
BOND1023,2020-02-20,95.91,4.04,11,Institutional
BOND1023,2024-02-15,91.75,4.23,32,Institutional
BOND1023,2024-11-09,93.55,4.17,44,Institutional
BOND0785,2020-05-24,110.01,4.98,24,Institutional
BOND0785,2020-12-05,115.0,4.81,22,Institutional
BOND0373,2020-03-09,100.27,2.68,48,Institutional
BOND0373,2020-05-15,95.83,2.64,2,Retail
BOND0373,2020-09-13,97.61,2.57,8,Retail
BOND0373,2021-07-03,103.48,2.51,20,Institutional
BOND0373,2021-11-09,97.33,2.84,27,Institutional
BOND0373,2024-01-15,91.74,2.82,10,Retail
BOND0373,2024-01-24,92.32,2.91,7,Retail
BOND0373,2024-02-27,91.16,2.94,1,Retail
BOND1451,2021-07-20,96.88,3.11,69,Municipal
BOND1451,2021-12-15,95.44,3.19,10,Retail
BOND1451,2022-09-18,89.39,3.39,44,Municipal
BOND1451,2023-06-20,85.0,3.42,17,Institutional
BOND1451,2023-10-17,86.75,3.62,18,Institutional
BOND1451,2024-02-10,85.72,3.4,29,Institutional
BOND0349,2020-09-19,99.13,1.96,19,Institutional
BOND0349,2021-04-22,100.96,2.05,91,Municipal
BOND0349,2022-05-06,94.15,2.17,30,Institutional
BOND0349,2023-01-13,91.79,2.23,37,Institutional
BOND0349,2023-03-21,89.45,2.25,29,Institutional
BOND0349,2024-06-14,91.1,2.09,36,Institutional
BOND1162,2021-04-20,100.21,2.58,10,Retail
BOND1162,2022-01-01,94.04,2.6,30,Institutional
BOND1162,2022-01-01,90.04,2.63,77,Municipal
BOND1162,2023-09-08,89.87,2.8,47,Institutional
BOND1137,2020-04-13,95.05,3.7,1,Retail
BOND1137,2022-09-22,89.61,3.98,13,Institutional
BOND1137,2023-01-26,90.29,3.82,8,Retail
BOND1137,2023-07-19,89.45,3.8,31,Institutional
BOND1137,2023-09-19,91.29,3.7,35,Institutional
BOND1137,2024-02-10,88.54,4.02,16,Institutional
BOND1602,2020-06-11,111.58,4.63,36,Institutional
BOND1602,2022-03-01,107.26,4.88,64,Municipal
BOND1602,2022-10-07,108.89,4.59,27,Institutional
BOND1602,2024-01-27,101.56,5.0,14,Institutional
BOND1602,2024-06-18,104.2,5.01,32,Institutional
BOND1597,2020-02-06,93.1,3.47,7,Retail
BOND1597,2020-04-08,94.87,3.32,16,Institutional
BOND1597,2022-12-22,93.09,3.31,26,Institutional
BOND1597,2023-03-21,90.35,3.41,2,Retail
BOND1107,2022-10-28,104.57,5.2,15,Institutional
BOND1107,2023-09-14,100.47,5.25,28,Institutional
BOND1107,2024-02-17,97.2,5.45,10,Institutional
BOND1107,2024-05-19,98.79,5.33,9,Institutional
BOND1107,2024-05-30,98.75,5.37,44,Institutional
BOND0231,2021-09-27,112.0,2.54,6,Retail
BOND0231,2023-01-30,104.85,2.55,45,Institutional
BOND1064,2020-02-19,97.67,1.38,4,Retail
BOND1064,2020-05-07,104.73,1.39,8,Institutional
BOND1064,2021-06-06,103.21,1.46,45,Institutional
BOND1064,2021-10-15,101.24,1.42,8,Institutional
BOND1064,2022-01-03,97.64,1.56,27,Municipal
BOND1064,2022-07-22,92.75,1.64,44,Institutional
BOND1064,2022-08-10,92.83,1.61,8,Retail
BOND1064,2023-10-28,94.41,1.38,14,Institutional
BOND0866,2020-05-03,107.67,4.89,20,Institutional
BOND0866,2021-03-24,104.82,4.96,28,Institutional
BOND0411,2020-08-18,94.23,3.88,7,Institutional
BOND0411,2020-12-06,98.81,3.63,45,Municipal
BOND0411,2021-01-19,97.17,3.79,10,Retail
BOND0411,2021-10-30,97.17,3.69,10,Institutional
BOND1068,2022-03-04,95.3,2.16,27,Institutional
BOND1068,2023-02-06,88.56,2.38,37,Institutional
BOND1068,2023-05-15,88.45,2.34,9,Institutional
BOND1068,2024-05-11,88.88,2.29,28,Municipal
BOND1068,2024-08-11,87.51,2.33,25,Institutional
BOND1007,2022-10-28,96.68,5.3,13,Institutional
BOND1007,2022-12-15,90.09,5.68,9,Retail
BOND1007,2023-03-12,88.5,5.62,44,Institutional
BOND1007,2023-03-21,90.01,5.6,5,Institutional
BOND1007,2023-12-07,85.1,5.85,23,Institutional
BOND1007,2024-11-30,88.76,5.6,6,Retail
BOND0906,2020-05-16,94.63,5.13,9,Retail
BOND0906,2022-02-14,95.07,5.01,50,Institutional
BOND1439,2020-01-06,104.54,4.61,9,Institutional
BOND1439,2020-10-13,107.45,4.46,2,Retail
BOND1439,2020-11-26,106.35,4.66,11,Institutional
BOND1439,2022-08-20,95.25,5.23,7,Institutional
BOND1439,2024-01-25,94.98,5.08,7,Retail
BOND1318,2020-01-24,106.02,4.07,19,Institutional
BOND1318,2020-01-29,107.73,3.93,15,Institutional
BOND1318,2020-02-02,107.31,3.95,39,Institutional
BOND1318,2020-03-05,109.39,3.85,39,Institutional
BOND1318,2020-04-03,103.59,4.28,3,Retail
BOND1318,2020-04-24,105.78,4.07,10,Retail
BOND1318,2020-04-25,108.99,4.04,18,Institutional
BOND1318,2020-04-27,103.2,4.2,33,Institutional
BOND1341,2020-01-26,104.13,5.61,6,Retail
BOND1341,2020-02-11,113.54,5.28,10,Institutional
BOND0428,2020-11-07,92.68,6.49,2,Retail
BOND0428,2023-08-15,92.55,6.31,5,Institutional
BOND0428,2023-09-09,93.13,6.28,32,Institutional
BOND0428,2024-09-10,91.81,6.38,4,Retail
BOND1405,2020-03-11,98.14,5.07,35,Institutional
BOND1405,2022-05-06,88.32,5.5,28,Institutional
BOND1405,2024-01-01,85.3,5.84,1,Retail
BOND1731,2020-07-25,115.0,5.93,36,Institutional
BOND1731,2021-04-04,115.0,5.84,5,Institutional
BOND1731,2022-05-19,105.27,6.36,9,Retail
BOND0816,2020-02-05,107.99,3.7,28,Institutional
BOND0816,2020-02-25,105.81,3.9,16,Institutional
BOND0816,2021-03-26,112.81,3.47,33,Institutional
BOND0816,2023-01-17,105.2,3.86,10,Retail
BOND0816,2023-03-26,104.26,3.76,33,Institutional
BOND0816,2024-06-07,102.77,3.86,42,Institutional
BOND1167,2021-08-03,94.95,4.06,18,Institutional
BOND1167,2022-08-11,88.73,4.1,6,Retail
BOND1167,2022-11-10,91.22,3.91,21,Institutional
BOND0330,2020-12-18,98.9,4.32,6,Institutional
BOND0330,2020-12-20,100.52,4.17,41,Institutional
BOND0330,2020-12-25,98.01,4.33,8,Retail
BOND0330,2021-01-29,96.65,4.37,5,Retail
BOND0330,2021-01-30,98.02,4.2,6,Retail
BOND0859,2020-10-01,100.51,3.75,4,Retail
BOND0859,2022-04-21,91.34,4.17,8,Retail
BOND0859,2022-05-08,94.88,3.83,2,Retail
BOND0859,2022-06-29,97.68,3.86,41,Institutional
BOND0859,2022-12-20,92.31,4.09,6,Institutional
BOND0859,2023-06-09,91.06,4.2,24,Institutional
BOND0859,2024-04-15,89.76,4.19,34,Institutional
BOND0859,2024-12-01,92.41,3.98,15,Institutional
BOND0477,2020-04-29,98.35,3.66,47,Institutional
BOND0477,2020-08-26,105.09,3.57,46,Institutional
BOND0477,2021-04-28,106.3,3.42,47,Institutional
BOND0477,2023-12-02,94.82,3.9,15,Institutional
BOND0477,2024-12-07,97.02,3.76,16,Institutional
BOND1770,2021-06-07,93.74,3.88,25,Institutional
BOND1770,2023-10-11,86.15,4.17,48,Institutional
BOND1720,2021-07-08,112.56,2.17,37,Institutional
BOND1720,2021-10-25,109.8,2.22,97,Municipal
BOND1720,2022-08-21,104.88,2.36,30,Institutional
BOND1720,2023-09-19,104.89,2.35,41,Institutional
BOND1720,2023-11-18,103.91,2.26,9,Retail
BOND1576,2021-10-20,108.37,4.57,1,Retail
BOND1576,2022-02-21,107.16,4.7,1,Retail
BOND1576,2023-04-02,101.16,4.93,3,Retail
BOND1576,2023-12-04,99.9,4.96,41,Institutional
BOND1576,2024-12-05,103.81,4.73,7,Institutional
BOND1383,2021-06-21,104.95,3.07,6,Retail
BOND1383,2021-10-08,107.65,3.08,23,Institutional
BOND1383,2021-10-23,106.56,3.04,32,Institutional
BOND0860,2020-07-09,108.93,4.36,8,Institutional
BOND0860,2020-11-16,110.65,4.6,8,Institutional
BOND0860,2021-10-08,109.65,4.54,16,Institutional
BOND0860,2023-03-12,105.53,4.65,21,Institutional
BOND0860,2024-06-16,101.91,4.91,6,Institutional
BOND0860,2024-07-30,100.12,5.1,36,Institutional
BOND1315,2020-02-27,110.98,3.26,1,Retail
BOND1315,2020-09-03,112.83,3.23,7,Retail
BOND1315,2021-04-20,110.68,3.22,37,Municipal
BOND1315,2021-06-01,110.42,3.13,6,Institutional
BOND1315,2022-12-05,100.73,3.52,36,Institutional
BOND1315,2024-02-10,100.45,3.45,18,Institutional
BOND0560,2022-12-25,101.45,5.13,47,Institutional
BOND0560,2023-02-16,94.4,5.46,3,Retail
BOND0560,2023-07-09,92.55,5.55,3,Retail
BOND0560,2023-10-10,92.72,5.53,19,Institutional
BOND0560,2024-08-17,94.52,5.35,2,Retail
BOND0560,2024-09-17,94.74,5.35,15,Institutional
BOND1441,2020-07-20,92.87,3.21,12,Institutional
BOND1441,2021-05-22,93.47,3.14,18,Institutional
BOND1441,2021-10-10,95.68,3.0,6,Retail
BOND1441,2022-02-07,92.35,3.22,6,Retail
BOND1441,2022-11-16,90.27,3.22,86,Municipal
BOND1327,2020-05-30,107.52,3.08,5,Retail
BOND1327,2021-03-13,111.12,3.12,36,Institutional
BOND1327,2021-07-17,113.51,2.81,34,Institutional
BOND1327,2022-03-14,108.67,3.07,6,Retail
BOND1327,2024-03-04,103.64,3.1,34,Institutional
BOND1327,2024-05-25,104.52,2.93,12,Institutional
BOND0721,2022-11-11,110.73,4.28,30,Institutional
BOND0721,2023-07-26,104.98,4.4,6,Institutional
BOND0721,2023-12-29,105.25,4.37,7,Institutional
BOND0721,2024-07-28,103.04,4.46,13,Institutional
BOND0806,2020-07-28,101.21,2.63,5,Institutional
BOND0806,2021-04-20,102.99,2.56,5,Retail
BOND0806,2021-04-20,102.08,2.56,7,Institutional
BOND0806,2021-11-29,101.86,2.41,8,Institutional
BOND0806,2022-03-06,92.68,2.78,34,Institutional
BOND0806,2023-01-18,93.13,2.7,45,Institutional
BOND0268,2021-10-02,97.12,4.98,30,Institutional
BOND0268,2023-02-26,92.24,5.3,2,Retail
BOND0268,2024-02-11,89.21,5.21,43,Municipal
BOND0268,2024-05-07,90.67,5.12,43,Institutional
BOND0268,2024-12-07,91.77,5.16,28,Municipal
BOND1041,2022-11-16,91.49,3.53,76,Municipal
BOND1041,2024-03-15,87.59,3.63,2,Retail
BOND0488,2021-10-22,107.69,4.79,5,Institutional
BOND0488,2022-03-05,110.47,4.53,7,Retail
BOND0488,2022-10-23,108.04,4.72,27,Institutional
BOND0488,2024-09-23,101.75,5.1,14,Institutional
BOND1156,2020-02-02,91.38,3.19,16,Institutional
BOND1156,2020-09-06,94.1,3.08,6,Institutional
BOND1156,2020-10-29,91.28,3.2,40,Institutional
BOND1156,2021-11-13,96.82,2.98,33,Institutional
BOND1156,2022-07-07,88.7,3.15,27,Institutional
BOND1200,2020-02-05,112.66,5.34,4,Retail
BOND1200,2021-08-22,115.0,5.51,32,Institutional
BOND1200,2022-07-14,105.88,5.85,50,Institutional
BOND1200,2022-08-19,107.69,5.75,37,Institutional
BOND1200,2023-11-28,103.79,5.84,32,Institutional
BOND1200,2024-10-10,103.37,6.01,9,Retail
BOND1200,2024-12-31,106.26,5.73,7,Institutional
BOND0105,2020-04-07,98.84,4.66,31,Institutional
BOND0105,2021-04-04,99.41,4.78,10,Retail
BOND0105,2022-08-29,89.78,5.27,7,Retail
BOND0105,2023-01-21,88.99,5.14,21,Institutional
BOND0105,2023-02-16,90.92,4.99,7,Retail
BOND0105,2023-04-05,89.45,5.19,14,Institutional
BOND0105,2023-10-10,90.35,5.31,10,Retail
BOND1878,2021-02-06,101.71,2.98,2,Retail
BOND1878,2021-02-17,103.27,2.9,84,Municipal
BOND1878,2023-03-21,90.79,3.33,1,Retail
BOND1878,2023-09-27,91.95,3.27,3,Retail
BOND1878,2024-01-27,92.06,3.31,55,Municipal
BOND1878,2024-03-16,90.76,3.27,18,Institutional
BOND1811,2021-02-06,112.98,3.36,8,Retail
BOND1811,2021-05-21,109.14,3.25,5,Retail
BOND1811,2022-06-25,103.33,3.42,10,Municipal
BOND1811,2022-07-09,106.07,3.4,10,Institutional
BOND1811,2023-02-18,101.5,3.52,50,Institutional
BOND1562,2020-05-12,95.32,2.06,36,Institutional
BOND1562,2020-10-09,97.86,2.03,25,Institutional
BOND1562,2022-06-30,94.28,2.32,16,Institutional
BOND1562,2022-07-15,89.02,2.48,34,Institutional
